,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,Duration (in seconds)_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,Duration (in seconds)_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave
2358,2022-07-30 19:19:00,7/30/2022 19:27,IP Address,100,534,True,7/30/2022 19:27,R_2rkcN4HKvKRfisq,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1348x758,Some,Frustrated,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Once a month,,arm4_interactive,62bc0c17430cbe20927fbc2c,62bc0c17430cbe20927fbc2c,3,1,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Real,,Details,Real,,,True,True,7/30/2022 19:38,7/30/2022 19:39,IP Address,100.0,71.0,True,7/30/2022 19:39,R_RfPQGoy8jO7znON,,,,,anonymous,EN,Retired,"$80,000 - $99,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",68.0,Female,True,Real,Click,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 19:44,7/30/2022 19:46,IP Address,100.0,100.0,True,7/30/2022 19:46,R_vcRonsmpjxGH5ct,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2359,2022-07-30 19:31:00,7/30/2022 19:40,IP Address,100,558,True,7/30/2022 19:40,R_b9F1wZOgBgSRDAR,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1600x900,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Disagree,Slightly Agree,Agree,Slightly Disagree,Agree,Strongly Agree,Disagree,Agree,Slightly Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Once a week,,arm3_tips,62d353684494ab8119aa42d8,62d353684494ab8119aa42d8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 19:40,7/30/2022 19:42,IP Address,100.0,129.0,True,7/30/2022 19:42,R_1jBu1DhM8ncCoca,,,,,anonymous,EN,Retired,"$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,63.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Scam,,,Real,,,Scam,,,True,True,7/30/2022 19:54,7/30/2022 20:39,IP Address,92.0,2714.0,False,7/31/2022 20:39,R_3Pjf4jZucTNWkKK,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
2361,2022-07-30 19:40:00,7/30/2022 19:44,IP Address,100,246,True,7/30/2022 19:44,R_3dSuE4BC8YLBmkT,,,,,anonymous,EN,,Yes,,Firefox,103,Windows NT 10.0,1280x720,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Once a week,,arm2_generalinfo,614dda3a0bc594ebf91a7413,614dda3a0bc594ebf91a7413,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 19:44,7/30/2022 19:45,IP Address,100.0,76.0,True,7/30/2022 19:46,R_YRenvhXmhzX0RS9,,,,,anonymous,EN,Retired,"$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,71.0,Male,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,,,,True,False,7/30/2022 19:51,7/30/2022 19:53,IP Address,100.0,92.0,True,7/30/2022 19:53,R_3qTIgvBqW6r3TcE,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2363,2022-07-30 19:54:00,7/30/2022 19:57,IP Address,100,188,True,7/30/2022 19:57,R_1EbzrId8UQObPLw,,,,,anonymous,EN,,Yes,,Firefox,103,Macintosh,1280x800,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm1_control,629689b8902bc98de5def57a,629689b8902bc98de5def57a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 19:57,7/30/2022 19:58,IP Address,100.0,66.0,True,7/30/2022 19:58,R_a4oTXSz4kq5bhv3,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,72.0,Female,True,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,,,,True,False,7/30/2022 20:01,7/30/2022 20:02,IP Address,100.0,73.0,True,7/30/2022 20:02,R_21FK5mD6LzUkwIK,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2364,2022-07-30 19:52:00,7/30/2022 19:59,IP Address,100,401,True,7/30/2022 19:59,R_3F53mhJBGvQJNHl,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.77,Windows NT 10.0,1280x720,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Once a week,,arm4_interactive,62672c410f14e7008e2a90ee,62672c410f14e7008e2a90ee,3,0,Real,,Details,Real,,,Scam,,Details,Real,,,Scam,,,Scam,,,Real,,Details,Real,,Details,True,True,7/30/2022 20:05,7/30/2022 20:06,IP Address,100.0,50.0,True,7/30/2022 20:06,R_UluDpmDy9WHj8WZ,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Some college but no degree,54.0,Male,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 20:12,7/30/2022 20:14,IP Address,100.0,148.0,True,7/30/2022 20:14,R_1OMMZd4ac1zkVrb,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2365,2022-07-30 19:55:00,7/30/2022 19:59,IP Address,100,277,True,7/30/2022 19:59,R_1N7XUzpPLzTqj3x,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,384x854,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm3_tips,615e01e53a44a0c3c04378c0,615e01e53a44a0c3c04378c0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 19:59,7/30/2022 20:00,IP Address,100.0,55.0,True,7/30/2022 20:00,R_Qd0sgzFNvDRAqPL,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,82.0,Female,True,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 20:05,7/30/2022 20:07,IP Address,100.0,96.0,True,7/30/2022 20:07,R_2OJaUMrBhVOBQyA,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2366,2022-07-30 19:55:00,7/30/2022 19:59,IP Address,100,289,True,7/30/2022 19:59,R_3iyyPXi1fl5HbqY,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1600x900,Quite a lot,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Once a month,,arm3_tips,5834a80a106ee1000120abd3,5834a80a106ee1000120abd3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 19:59,7/30/2022 20:01,IP Address,100.0,118.0,True,7/30/2022 20:01,R_TuXR0rO9EvYfPbz,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,63.0,Female,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Scam,,,Scam,,,True,True,7/30/2022 20:12,7/30/2022 20:15,IP Address,100.0,166.0,True,7/30/2022 20:15,R_29tUbjr7IO6YrhP,,,,,anonymous,EN,"Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2367,2022-07-30 19:50:00,7/30/2022 20:02,IP Address,100,701,True,7/30/2022 20:02,R_3IQqkssVXbAB0QD,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,412x915,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Slightly Agree,A few times a year,,arm2_generalinfo,614c45c985e0f205bf68c27e,614c45c985e0f205bf68c27e,4,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 20:02,7/30/2022 20:07,IP Address,100.0,273.0,True,7/30/2022 20:07,R_1rNePlosznQoEgh,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$100,000 - $149,999",African American or African (Non-Hispanic),Bachelor degree,50.0,Female,True,Scam,,,Scam,,Details,Real,Click,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Scam,,,Scam,,,True,True,7/30/2022 20:23,7/30/2022 20:25,IP Address,100.0,124.0,True,7/30/2022 20:25,R_3elgQeRizumHJ4J,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Other",No,,Yes,Yes,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2371,2022-07-30 19:57:00,7/30/2022 20:12,IP Address,100,911,True,7/30/2022 20:12,R_2bO7LX0a8l45J0o,,,,,anonymous,EN,,Yes,,Chrome,96.0.4664.104,Android 11,385x854,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Slightly Agree,A few times a year,,arm4_interactive,62df06687ffc916ae47759ee,62df06687ffc916ae47759ee,1,1,,,Details,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 20:25,7/30/2022 20:27,IP Address,100.0,121.0,True,7/30/2022 20:27,R_0kfbawIVr1PNB0B,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",73.0,Female,True,Real,,,Real,,,Real,Click,,Scam,,,Real,,Details,Real,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 20:44,7/30/2022 20:47,IP Address,100.0,190.0,True,7/30/2022 20:47,R_33gtrMlDt8yptAF,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2372,2022-07-30 20:06:00,7/30/2022 20:19,IP Address,100,809,True,7/30/2022 20:20,R_2uOmwtk0psii3gN,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1600x900,None at all,Frustrated,Never,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,,arm4_interactive,5cbe00898f939c0017c0b9d8,5cbe00898f939c0017c0b9d8,2,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,True,True,7/30/2022 20:25,7/30/2022 20:26,IP Address,100.0,47.0,True,7/30/2022 20:26,R_3dEzfQRJmKPUMTm,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,55.0,Male,True,Real,,,Scam,,,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 20:29,7/30/2022 20:31,IP Address,100.0,121.0,True,7/30/2022 20:31,R_1Q4KcRT2FCkaFHw,,,,,anonymous,EN,"Someone selling fraudulent goods or services,Other",Yes,100,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2373,2022-07-30 20:18:00,7/30/2022 20:23,IP Address,100,323,True,7/30/2022 20:23,R_1nZpRiZgPPXiDja,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.77,Windows NT 10.0,1600x900,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Once a month,,arm2_generalinfo,62b35a7d9d9cd966ebcf3ef8,62b35a7d9d9cd966ebcf3ef8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 20:23,7/30/2022 20:24,IP Address,100.0,53.0,True,7/30/2022 20:24,R_2ujxPKXbAxOow5b,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,60.0,Female,True,Real,,,Real,,Details,Real,,,Scam,,,Scam,,Details,Scam,,,Scam,,Details,Scam,,Details,Scam,,,Scam,,,True,True,7/30/2022 20:29,7/30/2022 20:31,IP Address,100.0,84.0,True,7/30/2022 20:31,R_1TBykP9zXdBWXeh,,,,,anonymous,EN,Other,No,,Yes,No,Often,Some of the time,Often,"Yes, use the responses.",True,1,True
2374,2022-07-30 20:17:00,7/30/2022 20:25,IP Address,100,448,True,7/30/2022 20:25,R_0Caf6MPW5qa0gnf,,,,,anonymous,EN,,Yes,,Chrome,96.0.4664.104,Android 11,385x854,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Agree,Slightly Agree,Agree,Agree,Agree,,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,A few times a year,,arm1_control,62df06687ffc916ae47759ee,62df06687ffc916ae47759ee,1,1,,,Details,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 20:25,7/30/2022 20:27,IP Address,100.0,121.0,True,7/30/2022 20:27,R_0kfbawIVr1PNB0B,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",73.0,Female,True,Real,,,Real,,,Real,Click,,Scam,,,Real,,Details,Real,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 20:44,7/30/2022 20:47,IP Address,100.0,190.0,True,7/30/2022 20:47,R_33gtrMlDt8yptAF,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2375,2022-07-30 20:28:00,7/30/2022 20:33,IP Address,100,294,True,7/30/2022 20:33,R_DuRnooxc0CX1NV7,,,,,anonymous,EN,,Yes,,Firefox,103,Windows NT 6.3,1600x900,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,A few times a year,,arm1_control,6132cc931d18eb3ce734accf,6132cc931d18eb3ce734accf,2,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 20:33,7/30/2022 20:34,IP Address,100.0,74.0,True,7/30/2022 20:34,R_XANv9arKybePKyB,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,55.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,,Scam,,,Scam,,,,,,True,False,7/30/2022 20:40,7/30/2022 20:43,IP Address,100.0,225.0,True,7/30/2022 20:43,R_1CmyNyt9tqSsZgd,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
2376,2022-07-30 20:32:00,7/30/2022 20:38,IP Address,100,350,True,7/30/2022 20:38,R_24Me7wxWVY4V51t,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.77,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm4_interactive,62826c623ccb1473a22cc955,62826c623ccb1473a22cc955,3,0,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,Details,Scam,,Details,True,True,7/30/2022 20:43,7/30/2022 20:44,IP Address,100.0,61.0,True,7/30/2022 20:44,R_1MYzxuoOGtrKVvx,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,49.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 20:49,7/30/2022 20:50,IP Address,100.0,107.0,True,7/30/2022 20:51,R_2xS1JWzS0eR1Ia3,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Often,Often,Often,"Yes, use the responses.",True,1,True
2378,2022-07-30 20:40:00,7/30/2022 20:43,IP Address,100,225,True,7/30/2022 20:44,R_2xwNvhkzRJj4vxm,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,393x830,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Once a month,,arm2_generalinfo,60fe73a3e2f7d5e184ce6539,60fe73a3e2f7d5e184ce6539,4,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 20:44,7/30/2022 20:44,IP Address,100.0,53.0,True,7/30/2022 20:44,R_4OTuBmDeQKyHclP,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,52.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,Click,,Real,,Details,Real,,Details,Real,,,Scam,,,True,True,7/30/2022 20:48,7/30/2022 20:50,IP Address,100.0,72.0,True,7/30/2022 20:50,R_ZftfpTgU7B4kTER,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,No,No,Hardly ever,Often,Often,"Yes, use the responses.",True,1,True
2380,2022-07-30 20:43:00,7/30/2022 20:47,IP Address,100,197,True,7/30/2022 20:47,R_1lbBDunNZTBuVQB,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 10,412x846,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Slightly Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A few times a week / Daily,,arm3_tips,59d6b8f103203500011ace12,59d6b8f103203500011ace12,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 20:47,7/30/2022 20:47,IP Address,100.0,42.0,True,7/30/2022 20:47,R_22Y5kuArqMMqh3T,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,58.0,Female,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 20:50,7/30/2022 20:52,IP Address,100.0,84.0,True,7/30/2022 20:52,R_3EKdcLUEYx9uAyp,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
2381,2022-07-30 20:46:00,7/30/2022 20:49,IP Address,100,144,True,7/30/2022 20:49,R_1gGZRIqyXatMjiT,,,,,anonymous,EN,,Yes,,Chrome iPhone,103.0.5060.63,iPhone,375x812,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Once a week,,arm3_tips,5e06389719232d022f392c9a,5e06389719232d022f392c9a,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 20:49,7/30/2022 20:49,IP Address,100.0,45.0,True,7/30/2022 20:49,R_2RP5We1NJvRlP0O,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,57.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Real,,,,,,True,False,7/30/2022 20:53,7/30/2022 20:53,IP Address,100.0,46.0,True,7/30/2022 20:53,R_1j8HVTZ9sHWQ1uC,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
