,StartDate,EndDate,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,previousFraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB,incomeAmount,race5,employment3,educYears,ageYears,genderI,ageYearsSq,lIncomeAmount,fraudExperience_SSA,fraudExperience_Govt,fraudExperience_Biz,fraudExperience_YN,fraudLoss_YN,fraudLoss_Amount,GovtConfScore,TrustInSSAScore,TrustInInternetScore,OnlineShoppingScore,LonelyScore,numCorrect,numFakeLabeledReal,numRealLabeledFake,numRealLabeledReal,numFakeLabeledFake,numEmailsCorrect,numWebsitesCorrect,numLettersCorrect,numSMSesCorrect,numCorrect_Govt,numCorrect_Biz,numEmailsCorrect_Govt,numEmailsCorrect_Biz,numWebsitesCorrect_Govt,numWebsitesCorrect_Biz,numLabeledReal,numLabeledFake,numNoAnswer,Correct_WalmartProduct,Correct_RedCross,Correct_SSA_HP,Correct_mySSA,Correct_AmazonDeliveryDelay,Correct_FB_SSA,Correct_ssa_optout,Correct_replacementCard,Correct_medicareReview,Correct_benefitsSuspension,droppedFinalQuestion,percentCorrect,percentCorrect_Email,percentCorrect_Web,percentCorrect_Letter,percentCorrect_Govt,percentCorrect_Biz,percentCorrect_Scam,percentCorrect_Real
960,2022-07-30 21:08:00,7/30/2022 21:14,100,394,True,7/30/2022 21:14,R_3Kuyq3SFUGyjKit,,,Yes,,Chrome,103.0.0.0,Android 9,1280x800,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Once a month,,arm1_control,56df2ea2452e1300056bc7df,56df2ea2452e1300056bc7df,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 21:14,7/30/2022 21:15,100.0,81.0,True,7/30/2022 21:15,R_3h9Jqk8kU6IR9QM,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",72.0,Female,True,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 21:23,7/30/2022 21:24,100.0,80.0,True,7/30/2022 21:24,R_3IRHQbRqbeTBN4L,,,,,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,4.0,3.0,0.0,Keep,False,False,24,False,30.0,W,R,12,72.0,1.0,5184.0,3.4011973816621555,False,False,False,False,False,0.0,8.0,4.5,3.125,4,1.0,5,2,3,2,3,1,3,1,0,4,1,1,0,2,1,4,6,0,True,False,True,True,False,False,True,False,False,True,False,50.0,25.0,75.0,50.0,66.66666666666666,25.0,60.0,40.0
962,2022-07-30 21:20:00,7/30/2022 21:27,100,464,True,7/30/2022 21:27,R_WiD9vw1imDfEWdz,,,Yes,,Safari iPhone,15.5,iPhone,414x736,Some,Frustrated,Most of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Once a week,,arm4_interactive,5fc011082c99a543098ac3a6,5fc011082c99a543098ac3a6,3,0,Real,,,Real,,,Real,,Details,Real,Click,,Real,,,Real,,,Real,,,Real,,Details,True,True,7/30/2022 21:34,7/30/2022 21:35,100.0,69.0,True,7/30/2022 21:35,R_PM0bvAZiOquAxkB,Retired,"$60,000 - $79,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",62.0,Female,True,Scam,,,Scam,,Details,Real,,,Scam,,,Real,,,Real,,,Real,,Details,Real,,Details,Real,,,,,,True,False,7/30/2022 21:40,7/30/2022 21:42,100.0,104.0,True,7/30/2022 21:42,R_XXmUJ5ElC2OC6Mp,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,4,3.0,4.0,0.0,Keep,False,False,24,False,70.0,W,R,12,62.0,1.0,3844.0,4.248495242049359,False,False,True,True,False,0.0,9.0,5.8,2.0,5,2.0,6,2,1,4,2,3,2,1,0,4,2,1,2,2,0,6,3,1,False,True,True,True,True,False,False,True,True,False,True,60.0,75.0,50.0,50.0,66.66666666666666,50.0,40.0,80.0
963,2022-07-30 21:30:00,7/30/2022 21:35,100,294,True,7/30/2022 21:35,R_1i1We0mbYTbykph,,,Yes,,Edge,103.0.1264.77,Windows NT 10.0,1280x1024,Some,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Slightly Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Once a week,,arm2_generalinfo,5d4c7d1a2a25e5000114cf3b,5d4c7d1a2a25e5000114cf3b,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 21:35,7/30/2022 21:37,100.0,86.0,True,7/30/2022 21:37,R_11X7q4hRI3bM0Oy,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,58.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 21:40,7/30/2022 21:42,100.0,106.0,True,7/30/2022 21:42,R_3lR0JRogZWG0DQd,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,50,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,3,4.0,4.0,0.0,Keep,False,False,24,False,10.0,W,U,13,58.0,1.0,3364.0,2.302585092994046,False,True,True,True,True,50.0,10.0,6.4,5.5,5,1.0,8,1,1,4,4,3,4,1,0,4,4,1,2,2,2,5,5,0,True,True,True,True,True,True,False,True,False,True,False,80.0,75.0,100.0,50.0,66.66666666666666,100.0,80.0,80.0
966,2022-07-30 21:40:00,7/30/2022 22:24,100,2624,True,7/30/2022 22:24,R_31RQRDmV8nE8jUc,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Once a month,,arm1_control,602c7d31733e6a57dda83b9d,602c7d31733e6a57dda83b9d,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 22:24,7/30/2022 22:24,100.0,26.0,True,7/30/2022 22:24,R_1mO7OIyNjyIxNHI,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,,Male,True,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Real,,,Scam,,,Real,,,True,True,7/30/2022 22:25,7/30/2022 22:26,100.0,51.0,True,7/30/2022 22:26,R_PNZ9Sz163kh4ccV,Someone selling fraudulent goods or services,Yes,50,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,4,0.0,1.0,0.0,Keep,False,False,24,False,30.0,W,U,13,,0.0,,3.4011973816621555,False,False,True,True,True,50.0,7.0,4.4,2.625,4,2.0,5,3,2,3,2,2,3,0,0,2,3,1,1,1,2,6,4,0,True,True,True,False,False,True,False,True,False,False,False,50.0,50.0,75.0,0.0,33.33333333333333,75.0,40.0,60.0
964,2022-07-30 21:47:00,7/30/2022 21:50,100,180,True,7/30/2022 21:50,R_24piRt9c8tfBeLD,,,Yes,,Chrome,101.0.0.0,Windows NT 10.0,2560x1440,Very little,Basically content,Never,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Slightly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Disagree,Strongly Disagree,A few times a week / Daily,,arm4_interactive,5e7839beb6b5893be267b9f5,5e7839beb6b5893be267b9f5,4,0,Real,,,Real,,,Scam,,Details,Real,,,Real,Click,,Scam,,,Real,,Details,Real,,Details,True,True,7/30/2022 21:53,7/30/2022 21:54,100.0,38.0,True,7/30/2022 21:54,R_2uNXuYMh08u30DD,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",53.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Scam,,,Real,,,True,True,7/30/2022 21:56,7/30/2022 21:57,100.0,55.0,True,7/30/2022 21:57,R_9H0jU8Jrww1uBGx,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,1,1.0,1.0,0.0,Keep,False,False,24,False,70.0,W,E,12,53.0,0.0,2809.0,4.248495242049359,True,True,True,True,False,0.0,8.0,1.7,3.625,6,2.0,6,3,1,4,2,3,3,0,0,3,3,1,2,2,1,7,3,0,True,True,True,True,True,False,False,True,False,False,False,60.0,75.0,75.0,0.0,50.0,75.0,40.0,80.0
965,2022-07-30 21:56:00,7/30/2022 22:02,100,369,True,7/30/2022 22:02,R_2ylVZz7RObzp1Yj,,,Yes,,Chrome iPhone,103.0.5060.63,iPhone,390x844,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Once a month,,arm3_tips,5f8bd2547e304030e36ecdb1,5f8bd2547e304030e36ecdb1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 22:02,7/30/2022 22:03,100.0,76.0,True,7/30/2022 22:03,R_10JDqVT1tBa1huR,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,55.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,,,,True,False,7/30/2022 22:07,7/30/2022 22:09,100.0,110.0,True,7/30/2022 22:09,R_27BiA7tEHhuqpwB,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,150,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,3,3.0,4.0,0.0,Keep,False,False,24,False,175.0,W,E,18,55.0,0.0,3025.0,5.1647859739235145,False,True,True,True,True,150.0,8.0,4.7,3.375,4,1.0,7,1,1,4,3,3,4,0,0,3,4,1,2,2,2,5,4,1,True,True,True,True,True,True,False,True,False,False,True,70.0,75.0,100.0,0.0,50.0,100.0,60.0,80.0
967,2022-07-30 22:36:00,7/30/2022 22:46,100,626,True,7/30/2022 22:46,R_3elPsENaOXa7hoI,,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Once a week,,arm2_generalinfo,6157d4e8c339aeb409d2e6a9,6157d4e8c339aeb409d2e6a9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 22:46,7/30/2022 22:48,100.0,117.0,True,7/30/2022 22:48,R_0VSg8kLR09m0UAF,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,58.0,Female,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,True,True,7/30/2022 22:51,7/30/2022 22:55,100.0,279.0,True,7/30/2022 22:55,R_1LzpRIiwWtz7N5v,Someone selling fraudulent goods or services,Yes,300,Yes,Yes,Hardly ever,Often,Often,"Yes, use the responses.",True,1,True,4,4.0,4.0,0.0,Keep,False,False,24,False,90.0,W,E,18,58.0,1.0,3364.0,4.499809670330265,False,False,True,True,True,300.0,8.0,7.0,3.375,5,2.3333333333333335,8,1,1,4,4,2,4,2,0,4,4,0,2,2,2,5,5,0,True,True,True,True,True,True,False,False,True,True,False,80.0,50.0,100.0,100.0,66.66666666666666,100.0,80.0,80.0
968,2022-07-30 22:58:00,7/30/2022 23:02,100,244,True,7/30/2022 23:02,R_2pXKS1utANksQHg,,,Yes,,Safari iPhone,15.6,iPhone,428x926,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm1_control,57298879dfbb55000903bbbe,57298879dfbb55000903bbbe,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 23:36,7/30/2022 23:37,100.0,42.0,True,7/30/2022 23:37,R_29levFYJXrBTnjj,"Employed, working 30 or more hours per week","$150,000 or more",African American or African (Non-Hispanic),Graduate or professional degree,48.0,Male,True,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,True,True,7/30/2022 23:39,7/30/2022 23:40,100.0,63.0,True,7/30/2022 23:40,R_1rPxUEHjexOHNvk,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,2,1.0,2.0,0.0,Keep,False,False,24,False,175.0,B,E,18,48.0,0.0,2304.0,5.1647859739235145,False,False,True,True,False,0.0,9.0,3.8,3.25,6,1.0,8,1,1,4,4,4,3,1,0,4,4,2,2,1,2,5,5,0,True,True,True,False,True,True,True,True,False,True,False,80.0,100.0,75.0,50.0,66.66666666666666,100.0,80.0,80.0
971,2022-07-30 23:37:00,7/30/2022 23:40,100,190,True,7/30/2022 23:40,R_1d5m0bqXjUfyVNn,,,Yes,,Firefox,102,Windows NT 10.0,1280x800,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Disagree,Slightly Agree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm3_tips,6003e5e8dc76894e090dcbc0,6003e5e8dc76894e090dcbc0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 23:40,7/30/2022 23:41,100.0,54.0,True,7/30/2022 23:41,R_2dRZqT3DakvpJYC,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,54.0,Male,True,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,,,,True,False,7/30/2022 23:45,7/30/2022 23:46,100.0,66.0,True,7/30/2022 23:46,R_1jx3z9qAwkb6NoQ,,,,,Yes,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True,1,2.0,2.0,0.0,Keep,False,False,24,False,90.0,W,E,16,54.0,0.0,2916.0,4.499809670330265,False,False,False,False,False,0.0,8.0,3.2,2.625,6,1.3333333333333333,5,2,2,3,2,2,3,0,0,1,4,0,2,1,2,5,4,1,True,True,True,False,True,True,False,False,False,False,True,50.0,50.0,75.0,0.0,16.666666666666664,100.0,40.0,60.0
972,2022-07-30 23:54:00,7/31/2022 0:00,100,378,True,7/31/2022 0:00,R_2Em0ePRcggfKdeb,,,Yes,,Chrome,103.0.0.0,Android 12,360x780,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Strongly Disagree,Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm4_interactive,614f911f1f977faae059e7be,614f911f1f977faae059e7be,3,1,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,Click,,Real,,Details,Scam,Click,Details,True,True,7/31/2022 0:09,7/31/2022 0:10,100.0,69.0,True,7/31/2022 0:10,R_2wMOgOl8oMbUIS3,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,70.0,Male,True,Real,,,Real,,Details,Real,,,Scam,,,Real,,Details,Real,Click,,Real,,,Real,,Details,Scam,,,Scam,,,True,True,7/31/2022 0:20,7/31/2022 0:22,100.0,109.0,True,7/31/2022 0:22,R_3noONTwhg4PUFlq,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True,3,3.0,4.0,0.0,Keep,False,False,24,False,30.0,W,R,13,70.0,0.0,4900.0,3.4011973816621555,False,True,True,True,False,0.0,6.0,4.3,2.0,4,1.3333333333333333,6,3,1,4,2,2,3,1,0,4,2,1,1,2,1,7,3,0,True,False,True,True,True,False,False,True,False,True,False,60.0,50.0,75.0,50.0,66.66666666666666,50.0,40.0,80.0
973,2022-07-31 00:00:00,7/31/2022 0:12,100,739,True,7/31/2022 0:12,R_12D7fJtXJkGyGFU,,,Yes,,Firefox,103,Linux x86_64,2560x1080,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,A few times a year,,arm1_control,5dae25fc2e361800135fbd02,5dae25fc2e361800135fbd02,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/31/2022 0:12,7/31/2022 0:13,100.0,65.0,True,7/31/2022 0:14,R_2B2qhCdjZh0IrBl,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,60.0,Female,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Real,,,,,,True,False,7/31/2022 0:17,7/31/2022 0:20,100.0,227.0,True,7/31/2022 0:20,R_117LK9Qwp7PeoK3,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,No,Yes,Often,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,4,3.0,4.0,0.0,Keep,False,False,24,False,70.0,W,E,18,60.0,1.0,3600.0,4.248495242049359,False,True,False,True,False,0.0,8.0,6.5,2.25,3,2.3333333333333335,7,2,0,5,2,2,4,1,0,4,3,1,1,2,2,7,2,1,True,False,True,True,True,True,False,True,True,False,True,70.0,50.0,100.0,50.0,66.66666666666666,75.0,40.0,100.0
975,2022-07-31 01:28:00,7/31/2022 1:46,100,1081,True,7/31/2022 1:46,R_3EQ4eYjEvCNNlCj,,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Once a month,,arm2_generalinfo,60674e08ad872b4cd378a9df,60674e08ad872b4cd378a9df,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/31/2022 1:46,7/31/2022 1:47,100.0,35.0,True,7/31/2022 1:47,R_A5vmAwJ8Qtkql9L,"Employed, working 30 or more hours per week","$20,000 - $39,999",Asian American or Asian,Some high school,55.0,Female,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,,True,True,7/31/2022 1:49,7/31/2022 1:50,100.0,91.0,True,7/31/2022 1:50,R_1Krq4M1sgZlPxga,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,4,1.0,3.0,0.0,Keep,False,False,24,False,30.0,A,E,8,55.0,1.0,3025.0,3.4011973816621555,False,False,True,True,False,0.0,9.0,5.5,3.0,4,1.6666666666666667,6,3,1,4,2,2,4,0,0,3,3,1,1,2,2,7,3,0,True,False,True,True,True,True,False,True,False,False,False,60.0,50.0,100.0,0.0,50.0,75.0,40.0,80.0
974,2022-07-31 01:35:00,7/31/2022 1:38,100,230,True,7/31/2022 1:39,R_30qv26h0NI2cfGX,,,Yes,,Firefox,91,Windows NT 10.0,1920x1080,Very little,Frustrated,Never,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm3_tips,5d6e6cbd7332d10016637f78,5d6e6cbd7332d10016637f78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/31/2022 1:39,7/31/2022 1:39,100.0,52.0,True,7/31/2022 1:39,R_BDQ9Rrof02YIsCZ,"Not employed, looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",66.0,Female,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,,,,True,False,7/31/2022 1:47,7/31/2022 1:48,100.0,54.0,True,7/31/2022 1:48,R_1LnXyIubUhSXdgu,,,,,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,2,2.0,1.0,0.0,Keep,False,False,24,False,90.0,W,U,12,66.0,1.0,4356.0,4.499809670330265,False,False,False,False,False,0.0,7.0,4.0,2.75,3,1.3333333333333333,8,0,1,4,4,4,4,0,0,4,4,2,2,2,2,4,5,1,True,True,True,True,True,True,True,True,False,False,True,80.0,100.0,100.0,0.0,66.66666666666666,100.0,80.0,80.0
976,2022-07-31 02:13:00,7/31/2022 2:18,100,315,True,7/31/2022 2:18,R_BEugtnyK7ls7ra1,,,Yes,,Safari iPhone,Unknown,iPhone,390x844,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,A few times a year,,arm3_tips,582afed4ce3a0e00010b3245,582afed4ce3a0e00010b3245,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/31/2022 2:18,7/31/2022 2:19,100.0,57.0,True,7/31/2022 2:19,R_pENaY3Kt9tWJojL,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,69.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,,,,True,False,7/31/2022 2:22,7/31/2022 2:25,100.0,124.0,True,7/31/2022 2:25,R_1rOiqTGf3cdmti7,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,3,2.0,4.0,0.0,Keep,False,False,24,False,10.0,W,U,13,69.0,1.0,4761.0,2.302585092994046,False,False,True,True,False,0.0,8.0,5.8,4.0,3,1.0,6,2,1,4,2,3,3,0,0,3,3,2,1,1,2,6,3,1,True,False,True,False,True,True,True,True,False,False,True,60.0,75.0,75.0,0.0,50.0,75.0,40.0,80.0
