,PID,surveyArm,trustScore,incomeAmount,race5,employment3,educYears,marriedI,ageYears,genderI,ageYearsSq,lIncomeAmount,numCorrect,numFakeLabeledReal,numRealLabeledFake,numRealLabeledReal,numFakeLabeledFake,numEmailsCorrect,numLettersCorrect,numSMSesCorrect,numCorrect_SSA,numCorrect_Other,numEmailsCorrect_SSA,numEmailsCorrect_Other,numLabeledReal,numLabeledFake,numNoAnswer,percentCorrect,TestRound,GovtConfScore,SuscPersuasionScore,SelfControlScore,SuscPersuasionScore_NoSelfControl,GenTrustScore,TrustInSSAScore,TrustInInternetScore,OnlineShoppingScore,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views
518,5ee00ba7431cdf357dca02ab,arm4_interactive_training,3.0,125.0,W,E,16.0,0.0,49.5,0.0,2450.25,4.828313737302302,10.0,1.0,1.0,4.0,6.0,7.0,1.0,2.0,4.0,6.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,4.0,8.0,3.75,4.0,4.125,4.0,3.8,3.0,3,Some,Frustrated,Never,Government should do more to solve problems.
519,603202f68083d81c26b50318,arm4_interactive_training,3.0,30.0,W,U,12.0,1.0,59.5,1.0,3540.25,3.401197381662155,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,4.0,12.0,2.75,2.0,3.375,4.2,7.0,2.125,4,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
520,5c2414b8101408000140617a,arm1_control,3.0,30.0,W,R,14.0,0.0,69.5,0,4830.25,3.401197381662155,7.0,3.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,6.0,6.0,0.0,58.33333333333334,6.0,7.0,3.25,4.333333333333333,3.25,3.8,5.2,3.0,5,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
521,56875435369319000c26947d,arm2_written_techniques,0.0,30.0,W,E,14.0,0.0,29.5,0.0,870.25,3.401197381662155,9.0,0.0,3.0,2.0,7.0,7.0,1.0,1.0,4.0,5.0,2.0,5.0,2.0,10.0,0.0,75.0,4.0,5.0,2.0,1.0,2.625,1.0,1.0,1.0,3,None at all,Frustrated,Never,Government is doing too many things better left to businesses and individuals.
522,6100ce5caed0c666773f2982,arm3_existingssa,0.0,125.0,A,U,16.0,0.0,21.5,0,462.25,4.828313737302302,8.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,5.0,7.0,0.0,66.66666666666666,6.0,6.0,3.8333333333333335,2.3333333333333335,4.875,2.0,3.1,3.5,3,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.
523,5bc5552a23ecbb00012d6cb5,arm2_written_techniques,3.0,60.0,W,E,12.0,1.0,69.5,1.0,4830.25,4.0943445622221,9.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,5.0,4.0,2.0,4.0,6.0,6.0,0.0,75.0,4.0,7.0,3.0833333333333335,3.6666666666666665,3.25,4.0,4.9,3.875,5,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
524,5f0e38fc00a4d80009dd2331,arm4_interactive_training,1.0,70.0,W,U,13.0,1.0,69.5,1,4830.25,4.248495242049359,6.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,3.0,7.0,5.0,0.0,50.0,6.0,9.0,2.75,3.0,3.0,3.0,4.0,3.75,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
525,5c64c8c458987100010e9db7,arm4_interactive_training,2.0,175.0,W,E,18.0,1.0,59.5,1.0,3540.25,5.164785973923514,9.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,4.0,5.0,1.0,5.0,6.0,6.0,0.0,75.0,4.0,10.0,3.0,3.3333333333333335,3.25,4.0,3.6,4.125,6,Some,Basically content,Only some of the time,Government should do more to solve problems.
526,60de493b30efe44c987e2d64,arm4_interactive_training,3.0,70.0,W,R,16.0,1.0,69.5,0,4830.25,4.248495242049359,11.0,0.0,1.0,4.0,7.0,8.0,2.0,1.0,6.0,5.0,3.0,5.0,4.0,8.0,0.0,91.66666666666666,6.0,12.0,3.5,2.6666666666666665,4.25,4.0,5.8,3.5,4,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
527,5e6548dbb47a552c541cb053,arm1_control,3.0,30.0,A,U,16.0,1.0,69.5,0.0,4830.25,3.401197381662155,8.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,7.0,5.0,0.0,66.66666666666666,4.0,9.0,3.5,3.6666666666666665,3.875,4.0,5.2,3.5,3,Some,Frustrated,Only some of the time,Government should do more to solve problems.
528,5ddae85b393bd3a44d7cbaaa,arm3_existingssa,3.0,70.0,W,E,14.0,1.0,39.5,1.0,1560.25,4.248495242049359,9.0,1.0,2.0,3.0,6.0,7.0,1.0,1.0,4.0,5.0,2.0,5.0,4.0,8.0,0.0,75.0,4.0,8.0,3.1666666666666665,3.3333333333333335,3.5,3.2,3.9,2.875,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
529,5c794023c44ec600161822b0,arm4_interactive_training,2.0,30.0,W,E,16.0,0.0,59.5,1,3540.25,3.401197381662155,7.0,4.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,8.0,4.0,0.0,58.33333333333334,6.0,9.0,3.4166666666666665,2.6666666666666665,4.125,3.6,4.9,4.25,3,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
530,5b6a87d2cda8590001db8e07,arm3_existingssa,3.0,60.0,A,U,16.0,0.0,39.5,1.0,1560.25,4.0943445622221,10.0,0.0,2.0,3.0,7.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0,0.0,83.33333333333334,4.0,10.0,2.6666666666666665,2.3333333333333335,3.125,3.8,5.8,4.5,6,Some,Frustrated,Most of the time,Government should do more to solve problems.
531,5d2d0fb9f4b87b0001f0acff,arm1_control,3.0,70.0,W,E,16.0,1.0,49.5,0.0,2450.25,4.248495242049359,6.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,7.0,0.0,50.0,4.0,6.0,2.0833333333333335,1.0,2.75,4.2,3.9,3.75,6,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.
532,604d30608a006f75f4f9c9d0,arm1_control,3.0,90.0,W,E,14.0,1.0,69.5,0,4830.25,4.499809670330265,6.0,5.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,9.0,3.0,0.0,50.0,6.0,7.0,3.5,3.0,4.125,3.8,3.6,2.125,4,Very little,Frustrated,Never,Government should do more to solve problems.
533,60fd6578b32b85199260f134,arm2_written_techniques,3.0,90.0,W,E,18.0,0.0,29.5,1,870.25,4.499809670330265,7.0,1.0,4.0,1.0,6.0,5.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,10.0,0.0,58.33333333333334,6.0,8.0,4.583333333333333,5.666666666666667,4.75,3.4,2.8,4.75,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
534,5eb313d87a289b0f847a7752,arm4_interactive_training,3.0,70.0,A,U,16.0,1.0,59.5,1,3540.25,4.248495242049359,8.0,2.0,2.0,3.0,5.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,7.0,0.0,66.66666666666666,6.0,11.0,3.5,2.0,4.5,3.6,5.8,4.125,5,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.
535,5d2a068fd7d4940019e63136,arm3_existingssa,3.0,10.0,W,R,16.0,0.0,69.5,1.0,4830.25,2.302585092994046,12.0,0.0,0.0,5.0,7.0,8.0,2.0,2.0,6.0,6.0,3.0,5.0,5.0,7.0,0.0,100.0,4.0,9.0,,,,3.8,5.7,3.25,3,Some,Frustrated,Only some of the time,Government should do more to solve problems.
536,5dd37eee7cc973377c5b7ebf,arm1_control,1.0,10.0,W,R,12.0,0.0,69.5,0.0,4830.25,2.302585092994046,8.0,2.0,2.0,3.0,5.0,6.0,1.0,1.0,5.0,3.0,3.0,3.0,5.0,7.0,0.0,66.66666666666666,4.0,12.0,2.9166666666666665,2.6666666666666665,3.375,,6.1,5.25,6,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
537,5d67476c0ca617001699fe7a,arm4_interactive_training,0.0,60.0,W,U,12.0,1.0,29.5,1.0,870.25,4.0943445622221,9.0,2.0,1.0,4.0,5.0,6.0,1.0,2.0,4.0,5.0,2.0,4.0,6.0,6.0,0.0,75.0,4.0,9.0,3.0833333333333335,2.0,3.875,1.6,5.0,4.0,5,Some,Frustrated,Most of the time,Government is doing too many things better left to businesses and individuals.
538,5ae2641f5cd05500015ece71,arm3_existingssa,0.0,175.0,W,R,16.0,1.0,59.5,1.0,3540.25,5.164785973923514,4.0,5.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,7.0,5.0,0.0,33.33333333333333,4.0,10.0,2.1666666666666665,1.3333333333333333,2.75,2.4,5.6,2.125,5,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
539,6100319c0c4730c4efc39c40,arm3_existingssa,0.0,90.0,W,R,13.0,1.0,69.5,1,4830.25,4.499809670330265,8.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,0.0,4.0,7.0,5.0,0.0,66.66666666666666,6.0,8.0,2.5833333333333335,2.3333333333333335,3.0,3.0,3.4,4.5,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
540,5eccffb5f546bd000abf641d,arm2_written_techniques,0.0,175.0,W,E,18.0,1.0,49.5,0.0,2450.25,5.164785973923514,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,2.0,5.0,0.0,5.0,4.0,8.0,0.0,58.33333333333334,4.0,8.0,,,,3.2,4.5,3.5,6,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
541,5dd0aef6535a7117eb63cae3,arm1_control,3.0,70.0,W,R,16.0,1.0,69.5,0.0,4830.25,4.248495242049359,4.0,6.0,2.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,9.0,3.0,0.0,33.33333333333333,4.0,11.0,3.1666666666666665,2.3333333333333335,3.875,4.0,6.0,3.75,4,Some,Basically content,Most of the time,Government should do more to solve problems.
542,60fe1fc6524beb75d50d8271,arm3_existingssa,1.0,60.0,W,E,16.0,0.0,29.5,1,870.25,4.0943445622221,9.0,0.0,3.0,2.0,7.0,7.0,1.0,1.0,4.0,5.0,2.0,5.0,2.0,10.0,0.0,75.0,6.0,8.0,2.75,3.3333333333333335,2.875,2.8,4.0,3.125,3,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
543,57223b1c01ed330011374d93,arm1_control,2.0,125.0,W,R,13.0,0.0,59.5,0.0,3540.25,4.828313737302302,7.0,5.0,0.0,5.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,10.0,2.0,0.0,58.33333333333334,4.0,9.0,2.5,2.0,3.0,3.6,6.1,4.125,3,Some,Frustrated,Only some of the time,Government should do more to solve problems.
544,5f0df709c887690e5bede0ec,arm2_written_techniques,1.0,60.0,W,R,18.0,1.0,69.5,1.0,4830.25,4.0943445622221,7.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,5.0,0.0,4.0,6.0,6.0,0.0,58.33333333333334,4.0,7.0,3.5,3.3333333333333335,4.0,3.0,3.4,3.375,3,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
545,57c9c13079ad9b0001e416be,arm3_existingssa,1.0,60.0,W,E,13.0,0.0,49.5,1,2450.25,4.0943445622221,9.0,0.0,3.0,2.0,7.0,7.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,10.0,0.0,75.0,6.0,8.0,3.8333333333333335,3.0,4.625,2.6,4.7,4.0,4,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
546,60f1b59d5e90dbffe5dcc97d,arm3_existingssa,3.0,175.0,W,E,16.0,1.0,49.5,1,2450.25,5.164785973923514,8.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,5.0,7.0,0.0,66.66666666666666,6.0,8.0,3.4166666666666665,2.3333333333333335,4.25,3.4,3.8,2.5,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
547,60fce505fb6667a104748085,arm1_control,0.0,60.0,W,U,12.0,1.0,21.5,1,462.25,4.0943445622221,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,1.0,4.0,8.0,4.0,0.0,75.0,6.0,9.0,3.8333333333333335,4.0,4.25,2.2,2.0,3.125,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
548,60d48e0248a00e253443717c,arm4_interactive_training,3.0,70.0,W,E,16.0,1.0,69.5,0,4830.25,4.248495242049359,7.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,8.0,4.0,0.0,58.33333333333334,6.0,8.0,2.3333333333333335,1.6666666666666667,2.875,3.6,4.7,3.5,6,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
549,58295846e41098000132a1f9,arm4_interactive_training,0.0,10.0,W,U,13.0,0.0,49.5,1.0,2450.25,2.302585092994046,8.0,2.0,2.0,3.0,5.0,7.0,0.0,1.0,4.0,4.0,3.0,4.0,5.0,7.0,0.0,66.66666666666666,4.0,7.0,2.5,1.3333333333333333,3.25,1.6,3.3,3.125,3,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
550,5727aecae386b9000f4000cd,arm3_existingssa,2.0,30.0,W,U,14.0,0.0,39.5,1.0,1560.25,3.401197381662155,9.0,2.0,1.0,4.0,5.0,6.0,1.0,2.0,5.0,4.0,3.0,3.0,6.0,6.0,0.0,75.0,4.0,10.0,4.75,6.666666666666667,4.625,3.2,5.5,4.625,5,Some,Frustrated,Most of the time,Government should do more to solve problems.
551,5e531b2205acdb33c0f5f24c,arm1_control,0.0,60.0,W,E,13.0,0.0,39.5,0.0,1560.25,4.0943445622221,8.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,5.0,7.0,0.0,66.66666666666666,4.0,5.0,3.9166666666666665,3.6666666666666665,4.5,2.0,2.9,2.25,5,None at all,Angry,Never,Government should do more to solve problems.
552,60ba46dc6d46a68f1c0bc952,arm2_written_techniques,3.0,175.0,W,E,16.0,1.0,59.5,0,3540.25,5.164785973923514,8.0,3.0,1.0,4.0,4.0,5.0,1.0,2.0,3.0,5.0,1.0,4.0,7.0,5.0,0.0,66.66666666666666,6.0,9.0,3.1666666666666665,3.3333333333333335,3.5,3.6,,3.625,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
553,5c3a865019ceb400010c914a,arm1_control,3.0,90.0,W,E,16.0,0.0,29.5,0.0,870.25,4.499809670330265,10.0,0.0,2.0,3.0,7.0,7.0,2.0,1.0,6.0,4.0,3.0,4.0,3.0,9.0,0.0,83.33333333333334,4.0,7.0,3.0,3.3333333333333335,3.25,3.8,5.8,2.125,5,Very little,Frustrated,Never,Government should do more to solve problems.
554,60fdeff89a07bb830710e7f4,arm3_existingssa,2.0,70.0,W,E,18.0,1.0,21.5,1,462.25,4.248495242049359,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,8.0,4.0,0.0,75.0,6.0,9.0,4.5,5.333333333333333,4.75,3.4,3.5,4.625,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
555,5dce1435253aa90bbf267fec,arm3_existingssa,3.0,10.0,W,R,14.0,0.0,69.5,1.0,4830.25,2.302585092994046,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,8.0,4.0,0.0,75.0,4.0,8.0,2.4166666666666665,2.6666666666666665,2.625,3.4,5.3,1.125,3,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
556,5dd61dcccaee3e5c8b9141cf,arm3_existingssa,2.0,125.0,W,U,13.0,1.0,59.5,1,3540.25,4.828313737302302,8.0,0.0,4.0,1.0,7.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,11.0,0.0,66.66666666666666,6.0,6.0,2.5,3.0,2.625,4.0,4.6,4.375,4,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
557,5ea47bda5b1a9807ed89eb76,arm2_written_techniques,1.0,30.0,W,R,14.0,0.0,69.5,0,4830.25,3.401197381662155,8.0,1.0,3.0,2.0,6.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,9.0,0.0,66.66666666666666,6.0,10.0,2.5833333333333335,2.3333333333333335,3.0,2.8,4.2,2.625,5,Some,Basically content,Only some of the time,Government should do more to solve problems.
558,5e78e53a0b2d8247350c1c86,arm3_existingssa,3.0,10.0,W,U,13.0,0.0,59.5,1.0,3540.25,2.302585092994046,8.0,1.0,3.0,2.0,6.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,9.0,0.0,66.66666666666666,4.0,8.0,2.3333333333333335,2.3333333333333335,2.625,4.0,6.3,3.0,3,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
559,60cb66d4345fa85bf4b19ac4,arm4_interactive_training,2.0,70.0,W,R,14.0,1.0,69.5,0,4830.25,4.248495242049359,8.0,1.0,3.0,2.0,6.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,9.0,0.0,66.66666666666666,6.0,10.0,2.75,1.3333333333333333,3.625,4.0,5.5,2.625,5,Quite a lot,Frustrated,Most of the time,Government is doing too many things better left to businesses and individuals.
560,55d10258a392570012ea105b,arm1_control,1.0,30.0,W,E,16.0,0.0,39.5,1.0,1560.25,3.401197381662155,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,5.0,6.0,2.0,5.0,6.0,6.0,0.0,91.66666666666666,4.0,9.0,4.333333333333333,5.666666666666667,4.375,2.4,2.6,3.75,3,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
561,58cefdb030c4cf0001ceb3ac,arm1_control,3.0,70.0,W,R,16.0,1.0,69.5,1.0,4830.25,4.248495242049359,10.0,1.0,1.0,4.0,6.0,7.0,1.0,2.0,4.0,6.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,4.0,10.0,3.1666666666666665,3.3333333333333335,3.5,4.0,5.8,4.0,5,Quite a lot,Frustrated,Most of the time,Government is doing too many things better left to businesses and individuals.
562,606a76fe2af44e35f147d493,arm3_existingssa,0.0,60.0,W,E,12.0,1.0,49.5,0.0,2450.25,4.0943445622221,6.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,0.0,4.0,5.0,7.0,0.0,50.0,4.0,8.0,,3.0,,,3.0,4.75,4,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
563,61063487c8e34fd2b55a1f16,arm2_written_techniques,0.0,60.0,B,E,13.0,0.0,29.5,1,870.25,4.0943445622221,8.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,7.0,5.0,0.0,66.66666666666666,6.0,9.0,2.8333333333333335,4.333333333333333,2.625,2.0,4.1,3.125,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
564,5e1fc8d45427912f6143b012,arm4_interactive_training,2.0,30.0,W,E,16.0,0.0,59.5,1,3540.25,3.401197381662155,11.0,0.0,1.0,4.0,7.0,8.0,2.0,1.0,6.0,5.0,3.0,5.0,4.0,8.0,0.0,91.66666666666666,6.0,9.0,2.1666666666666665,1.6666666666666667,2.625,3.0,5.0,3.25,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
565,57d8e1cdb9fb6f0001dda345,arm2_written_techniques,0.0,10.0,W,E,13.0,0.0,59.5,1.0,3540.25,2.302585092994046,7.0,3.0,2.0,3.0,4.0,6.0,0.0,1.0,4.0,3.0,3.0,3.0,6.0,6.0,0.0,58.33333333333334,4.0,8.0,3.0,2.3333333333333335,3.625,2.6,5.2,4.125,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
566,5ddcd77f23f9f1c2c45d6c18,arm2_written_techniques,0.0,60.0,W,R,14.0,1.0,69.5,0,4830.25,4.0943445622221,9.0,2.0,1.0,4.0,5.0,6.0,1.0,2.0,3.0,6.0,1.0,5.0,6.0,6.0,0.0,75.0,6.0,11.0,3.0,2.3333333333333335,3.625,3.4,6.1,4.125,4,Some,Basically content,Most of the time,Government should do more to solve problems.
567,5f92002ccc33eb0ff3d749c5,arm4_interactive_training,0.0,30.0,W,R,16.0,0.0,59.5,1.0,3540.25,3.401197381662155,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,6.0,5.0,3.0,4.0,6.0,6.0,0.0,91.66666666666666,4.0,7.0,2.8333333333333335,2.3333333333333335,3.375,3.2,2.8,4.5,5,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
568,5f59963070a31e1f2bb54722,arm4_interactive_training,0.0,10.0,W,R,18.0,0.0,59.5,1.0,3540.25,2.302585092994046,11.0,1.0,0.0,5.0,6.0,8.0,1.0,2.0,5.0,6.0,3.0,5.0,6.0,6.0,0.0,91.66666666666666,4.0,8.0,3.3333333333333335,3.6666666666666665,3.625,3.4,3.9,2.875,5,Very little,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.
569,6009eee6721c400d92d4cd39,arm4_interactive_training,0.0,125.0,H,U,16.0,0.0,21.5,1.0,462.25,4.828313737302302,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,5.0,6.0,2.0,5.0,6.0,6.0,0.0,91.66666666666666,4.0,6.0,3.4166666666666665,3.0,4.0,2.2,3.6,3.875,4,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.
570,58a202ac66e4640001c52bfd,arm4_interactive_training,3.0,125.0,H,E,16.0,1.0,49.5,0.0,2450.25,4.828313737302302,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,6.0,5.0,3.0,4.0,6.0,6.0,0.0,91.66666666666666,4.0,12.0,3.3333333333333335,3.0,3.875,4.0,6.0,3.375,5,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
571,5e8ba701c2bb4d085e04cd58,arm1_control,0.0,175.0,W,E,16.0,1.0,59.5,1,3540.25,5.164785973923514,8.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,7.0,5.0,0.0,66.66666666666666,6.0,6.0,,2.0,,2.2,5.5,3.875,4,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.
572,5afda89559ae1e00017e62f2,arm2_written_techniques,2.0,125.0,A,E,16.0,1.0,49.5,0.0,2450.25,4.828313737302302,7.0,0.0,5.0,0.0,7.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,0.0,12.0,0.0,58.33333333333334,4.0,11.0,4.166666666666667,4.333333333333333,4.625,4.0,5.7,4.125,5,Quite a lot,Basically content,Only some of the time,Government should do more to solve problems.
573,60fcf0d2f2038f65598d7f03,arm4_interactive_training,2.0,90.0,W,E,18.0,0.0,49.5,1,2450.25,4.499809670330265,12.0,0.0,0.0,5.0,7.0,8.0,2.0,2.0,6.0,6.0,3.0,5.0,5.0,7.0,0.0,100.0,6.0,9.0,3.0,3.3333333333333335,3.25,3.2,4.3,3.125,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
574,55aa6c2ffdf99b632940aaaa,arm4_interactive_training,2.0,10.0,W,R,18.0,0.0,69.5,1,4830.25,2.302585092994046,5.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,8.0,4.0,0.0,41.66666666666667,6.0,9.0,3.3333333333333335,2.6666666666666665,4.0,3.0,5.9,3.5,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
575,5c330cefca23620001b262b1,arm1_control,1.0,30.0,B,R,13.0,0.0,59.5,1.0,3540.25,3.401197381662155,10.0,0.0,2.0,3.0,7.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0,0.0,83.33333333333334,4.0,10.0,,,,2.2,4.2,3.5,5,Some,Basically content,Only some of the time,Government should do more to solve problems.
576,5a4a94fef7b7bc00014e1462,arm4_interactive_training,3.0,10.0,H,E,12.0,0.0,29.5,0.0,870.25,2.302585092994046,6.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,7.0,0.0,50.0,4.0,11.0,3.0833333333333335,2.3333333333333335,3.75,4.0,5.6,5.125,4,Some,Basically content,Most of the time,Government should do more to solve problems.
577,570758d5374137000fbb68cd,arm2_written_techniques,0.0,60.0,W,E,16.0,0.0,39.5,1.0,1560.25,4.0943445622221,10.0,0.0,2.0,3.0,7.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0,0.0,83.33333333333334,4.0,8.0,3.75,4.0,4.125,3.0,5.1,5.375,6,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
578,60fd344157cabc293d69bd4b,arm4_interactive_training,2.0,125.0,W,E,16.0,1.0,49.5,1,2450.25,4.828313737302302,10.0,2.0,0.0,5.0,5.0,6.0,2.0,2.0,5.0,5.0,2.0,4.0,7.0,5.0,0.0,83.33333333333334,6.0,8.0,3.1666666666666665,4.0,3.25,3.0,3.7,3.75,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
579,5c4d5328889752000156a11d,arm2_written_techniques,3.0,30.0,W,U,16.0,0.0,49.5,0.0,2450.25,3.401197381662155,10.0,0.0,2.0,3.0,7.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0,0.0,83.33333333333334,4.0,10.0,3.75,3.6666666666666665,4.25,3.6,5.0,3.25,5,Some,Frustrated,Most of the time,Government should do more to solve problems.
580,60ff1625b42450f6ecf0c901,arm1_control,2.0,60.0,W,R,14.0,1.0,29.5,0,870.25,4.0943445622221,7.0,4.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,5.0,0.0,4.0,8.0,4.0,0.0,58.33333333333334,6.0,8.0,3.9166666666666665,4.333333333333333,4.25,3.6,5.5,3.375,4,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
581,5be7a4f33b047e0001a3a4cd,arm3_existingssa,3.0,125.0,W,E,13.0,1.0,59.5,1.0,3540.25,4.828313737302302,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,2.0,5.0,0.0,5.0,4.0,8.0,0.0,58.33333333333334,4.0,9.0,3.75,4.0,4.125,3.6,4.6,3.25,4,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
582,610767787cedfee7eb040a80,arm1_control,1.0,90.0,W,E,18.0,1.0,39.5,0,1560.25,4.499809670330265,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,5.0,6.0,2.0,5.0,6.0,6.0,0.0,91.66666666666666,6.0,8.0,3.6666666666666665,4.666666666666667,3.75,3.8,3.5,5.125,6,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
583,5d6d26703fb106001bed4b6c,arm2_written_techniques,0.0,30.0,W,U,14.0,1.0,59.5,1,3540.25,3.401197381662155,6.0,5.0,1.0,4.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,3.0,9.0,3.0,0.0,50.0,6.0,7.0,2.6666666666666665,1.6666666666666667,3.375,3.2,3.1,3.625,4,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
