StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,MetaInfo_Browser,MetaInfo_Version,MetaInfo_Operating System,MetaInfo_Resolution,PID,SuscPersuasion_1,SuscPersuasion_2,SuscPersuasion_3,SuscPersuasion_4,SuscPersuasion_5,SuscPersuasion_6,SuscPersuasion_7,SuscPersuasion_8,SuscPersuasion_9,SuscPersuasion_10,SuscPersuasion_11,SuscPersuasion_12,GenTrust_1,GenTrust_2,GenTrust_3,GenTrust_4,GenTrust_5,GenTrust_6,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views,TrustInSSA_1,TrustInSSA_2,TrustInSSA_3,TrustInSSA_4,TrustInSSA_5,TrustInSSA_6,TrustInSSA_7,TrustInSSA_8,TrustInSSA_9,TrustInSSA_10,TrustInInternet_1,TrustInInternet_2,TrustInInternet_3,TrustInInternet_4,TrustInInternet_5,TrustInInternet_6,TrustInInternet_7,TrustInInternet_8,OnlineShopping,HonestyCheck,PROLIFIC_PID,UserAgent
3/5/2022 16:05,3/5/2022 16:11,IP Address,100,322,TRUE,3/5/2022 16:11,R_2zoKydfwvwqaupJ,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1366x768,5662218473ac8700058095b1,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,,,Strongly agree,Agree,Neutral,Agree,Strongly agree,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Once a month,"Yes, use the responses.",5662218473ac8700058095b1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/5/2022 16:15,3/5/2022 16:21,IP Address,100,339,TRUE,3/5/2022 16:21,R_1lcMrhFMhfRtF2K,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 10.0,1536x864,5abc27db68b65b00018d000f,Strongly Disagree,Agree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Slightly Agree,Agree,Strongly Disagree,Strongly Agree,Disagree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,None at all,Frustrated,Never,Government should do more to solve problems.,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Once a week,"Yes, use the responses.",5abc27db68b65b00018d000f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/5/2022 16:18,3/5/2022 16:21,IP Address,100,194,TRUE,3/5/2022 16:21,R_1mtoWKzz7YEgg5y,,,,,anonymous,EN,Yes,Firefox,97,Windows NT 10.0,1088x612,5dced33fc944d1018c53c520,Strongly Disagree,Agree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Disagree,Agree,Disagree,Neutral,Disagree,Agree,Disagree,Neutral,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Slightly Agree,Once a month,"Yes, use the responses.",5dced33fc944d1018c53c520,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/5/2022 16:21,3/5/2022 16:25,IP Address,100,245,TRUE,3/5/2022 16:25,R_YQC4q4RWSenZRCx,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Android 8.0.0,412x732,5f4859d23306481f0f0dd2a5,Disagree,Agree,Disagree,Disagree,Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neutral,Agree,Neutral,Agree,Agree,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Disagree,Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Once a week,"Yes, use the responses.",5f4859d23306481f0f0dd2a5,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Mobile Safari/537.36"
3/5/2022 16:15,3/5/2022 16:28,IP Address,100,787,TRUE,3/5/2022 16:28,R_A08O3mQxE3ITi8h,,,,,anonymous,EN,Yes,Firefox,97,Windows NT 10.0,1760x990,5cbe7fdb82218d00172aa4f3,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree,Neutral,Quite a lot,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Once a month,"Yes, use the responses.",5cbe7fdb82218d00172aa4f3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/5/2022 16:26,3/5/2022 16:36,IP Address,100,638,TRUE,3/5/2022 16:36,R_1M6PQFC6HU62bpD,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 10.0,1920x1080,6100372e3a116cb5cb36ebea,Slightly Disagree,Slightly Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Neutral,Agree,Agree,Strongly agree,Disagree,Strongly agree,Quite a lot,Basically content,Just about always,Government should do more to solve problems.,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Agree,Strongly Disagree,Slightly Agree,Agree,Few times a week/Daily,"Yes, use the responses.",6100372e3a116cb5cb36ebea,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/5/2022 16:32,3/5/2022 16:39,IP Address,100,432,TRUE,3/5/2022 16:39,R_1QyGDm0Y2hwhe1a,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 10.0,1366x768,5e837e917441520b9c662931,Disagree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Agree,Disagree,Slightly Agree,Strongly Disagree,Agree,Slightly Disagree,Agree,Neutral,Agree,Agree,Agree,Agree,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Few times a year,"Yes, use the responses.",5e837e917441520b9c662931,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/5/2022 16:39,3/5/2022 16:45,IP Address,100,335,TRUE,3/5/2022 16:45,R_1Q5i8wjG7z1eHM4,,,,,anonymous,EN,Yes,Firefox,97,Windows NT 10.0,1920x1080,5dd405ab80123f3eaae9af80,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Some,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Few times a week/Daily,"Yes, use the responses.",5dd405ab80123f3eaae9af80,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/5/2022 16:46,3/5/2022 16:52,IP Address,100,388,TRUE,3/5/2022 16:52,R_25sc4FfA2ssJUyd,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 10.0,1600x900,5d7431a92a3f0f001a0e4341,Disagree,Agree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Agree,Disagree,Once a month,"Yes, use the responses.",5d7431a92a3f0f001a0e4341,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/5/2022 16:49,3/5/2022 16:53,IP Address,100,258,TRUE,3/5/2022 16:53,R_zZjnKUw7l0ZtB0R,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Macintosh,1280x800,60fcc15ef268afacabcc4b14,Strongly Disagree,Agree,Strongly Disagree,Agree,Slightly Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Neutral,Strongly agree,Strongly agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Few times a week/Daily,"Yes, use the responses.",60fcc15ef268afacabcc4b14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/5/2022 16:49,3/5/2022 16:55,IP Address,100,336,TRUE,3/5/2022 16:55,R_3QXFrKcOHeSmkE3,,,,,anonymous,EN,Yes,Firefox,97,Windows NT 10.0,1920x1080,5df2f2ed4c81b2201c6c782e,Slightly Agree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Disagree,Agree,,Agree,Neutral,Disagree,Agree,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Few times a week/Daily,"Yes, use the responses.",5df2f2ed4c81b2201c6c782e,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/5/2022 16:54,3/5/2022 16:58,IP Address,100,196,TRUE,3/5/2022 16:58,R_1n3Ct4oSo71hop0,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Macintosh,1440x900,60fdf6da03fc51141cae6e82,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Agree,Agree,Disagree,Slightly Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Neutral,Agree,Neutral,Disagree,Agree,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Once a week,"Yes, use the responses.",60fdf6da03fc51141cae6e82,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/5/2022 16:50,3/5/2022 16:58,IP Address,100,486,TRUE,3/5/2022 16:58,R_5vH9crSMoKlJAMp,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 10.0,1280x800,5d84e353a954540015f51437,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neutral,Agree,Agree,Neutral,Strongly agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Once a month,"Yes, use the responses.",5d84e353a954540015f51437,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/5/2022 17:01,3/5/2022 17:06,IP Address,100,287,TRUE,3/5/2022 17:06,R_1DC2Gq6L71HUPzz,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 6.1,1024x768,5ee00ba7431cdf357dca02ab,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Frustrated,Never,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Few times a year,"Yes, use the responses.",5ee00ba7431cdf357dca02ab,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/5/2022 17:06,3/5/2022 17:11,IP Address,100,296,TRUE,3/5/2022 17:11,R_3DbBzVhvBbmb4bt,,,,,anonymous,EN,Yes,Safari iPhone,12.1.2,iPhone,414x736,603202f68083d81c26b50318,Disagree,Slightly Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Once a month,"Yes, use the responses.",603202f68083d81c26b50318,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
3/5/2022 17:03,3/5/2022 17:13,IP Address,100,576,TRUE,3/5/2022 17:13,R_30k3kGXIFYfTyFj,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1088x615,5c2414b8101408000140617a,Slightly Agree,Strongly Disagree,Strongly Disagree,Disagree,Slightly Disagree,Strongly Disagree,Slightly Agree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Strongly Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Once a week,"Yes, use the responses.",5c2414b8101408000140617a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/5/2022 17:12,3/5/2022 17:14,IP Address,100,98,TRUE,3/5/2022 17:14,R_w7t4RhsKjrvfe9P,,,,,anonymous,EN,Yes,Chrome,98.0.4758.107,CrOS x86_64 14388.61.0,1517x853,56875435369319000c26947d,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,None at all,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Few times a year,"Yes, use the responses.",56875435369319000c26947d,"Mozilla/5.0 (X11; CrOS x86_64 14388.61.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.107 Safari/537.36"
3/5/2022 17:20,3/5/2022 17:24,IP Address,100,228,TRUE,3/5/2022 17:24,R_PZIs6vq0HHZPTRD,,,,,anonymous,EN,Yes,Safari iPhone,14.1.2,iPhone,375x667,6100ce5caed0c666773f2982,Strongly Disagree,Strongly Agree,Slightly Agree,Disagree,Slightly Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Strongly Disagree,Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Agree,Few times a year,"Yes, use the responses.",6100ce5caed0c666773f2982,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
3/5/2022 17:34,3/5/2022 17:38,IP Address,100,290,TRUE,3/5/2022 17:38,R_3MsAAD2OimflKwP,,,,,anonymous,EN,Yes,Chrome,98.0.4758.101,Android 12,360x800,5bc5552a23ecbb00012d6cb5,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Strongly Disagree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Once a week,"Yes, use the responses.",5bc5552a23ecbb00012d6cb5,"Mozilla/5.0 (Linux; Android 12; SM-G996U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.101 Mobile Safari/537.36"
3/5/2022 17:48,3/5/2022 17:50,IP Address,100,159,TRUE,3/5/2022 17:50,R_xirDJXfp6CZYmEV,,,,,anonymous,EN,Yes,Firefox,97,Windows NT 10.0,1366x768,5f0e38fc00a4d80009dd2331,Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Once a month,"Yes, use the responses.",5f0e38fc00a4d80009dd2331,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/5/2022 17:48,3/5/2022 17:51,IP Address,100,208,TRUE,3/5/2022 17:51,R_6Ye0k9tvidh0L9n,,,,,anonymous,EN,Yes,Safari,15.3,Macintosh,1440x900,5c64c8c458987100010e9db7,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Basically content,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Few times a week/Daily,"Yes, use the responses.",5c64c8c458987100010e9db7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
3/5/2022 17:43,3/5/2022 17:52,IP Address,100,512,TRUE,3/5/2022 17:52,R_qJHuwtJ0OATPmtX,,,,,anonymous,EN,Yes,Chrome,99.0.4844.57,CrOS aarch64 14469.41.0,1366x768,60de493b30efe44c987e2d64,Slightly Disagree,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Once a month,"Yes, use the responses.",60de493b30efe44c987e2d64,"Mozilla/5.0 (X11; CrOS aarch64 14469.41.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.57 Safari/537.36"
3/5/2022 17:42,3/5/2022 17:52,IP Address,100,572,TRUE,3/5/2022 17:52,R_2f9REuZesWx4cfV,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Macintosh,1440x900,5e6548dbb47a552c541cb053,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Few times a year,"Yes, use the responses.",5e6548dbb47a552c541cb053,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
