,StartDate,EndDate,Status,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB
3230,2022-09-12 10:06:00,9/12/2022 10:12,IP Address,100,324,True,9/12/2022 10:12,R_2QMPtQstt1anxBs,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,414x736,Quite a lot,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,B306566,arm1_control,,B306566,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:12,9/12/2022 10:18,IP Address,100.0,359.0,True,9/12/2022 10:18,R_1PYnBXtU0e7TYQz,,,,,anonymous,EN,Retired,"$40,000 - $59,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,76.0,Female,True,Scam,,,Scam,,,Real,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,3,4.0,,,Incomplete: Third Survey,False,,7,True
3699,2022-09-12 10:06:00,9/12/2022 10:08,IP Address,45,128,False,9/13/2022 10:08,R_3mdAgI9YHmaKlZU,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,414x736,,,,,,,,,,,,,,,,,,,,,,,,B155270,notSet,,B155270,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,1,,,,Incomplete: First Survey,False,,7,True
3229,2022-09-12 10:08:00,9/12/2022 10:11,IP Address,100,137,True,9/12/2022 10:11,R_2qfSZpIq7PDOy58,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B426314,notSet,,B426314,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,1,,,,No to Consent: First Survey,False,,7,True
3237,2022-09-12 10:08:00,9/12/2022 10:16,IP Address,100,480,True,9/12/2022 10:16,R_3s16dme7mtPkE22,,,,,anonymous,EN,Yes,,,Edge,105.0.1343.33,Windows NT 10.0,1920x1080,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Once a week,B129602,arm2_generalinfo,,B129602,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:16,9/12/2022 10:17,IP Address,100.0,89.0,True,9/12/2022 10:17,R_3hb6LvdQYlCi2By,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",75.0,Male,True,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,True,True,9/12/2022 10:30,9/12/2022 10:33,IP Address,100.0,170.0,True,9/12/2022 10:33,R_25NuBXLeQ5c9Cx3,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,3.0,4.0,0.0,Keep,False,False,7,True
3233,2022-09-12 10:09:00,9/12/2022 10:12,IP Address,100,179,True,9/12/2022 10:12,R_9vpF22tsyWEnANb,,,,,anonymous,EN,Yes,,,Chrome,99.0.4844.88,Android 11,385x854,Very little,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,A few times a week / Daily,B637682,arm1_control,,B637682,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:12,9/12/2022 10:13,IP Address,100.0,50.0,True,9/12/2022 10:13,R_2WHn5sq0bbp2lij,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,41.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 10:16,9/12/2022 10:18,IP Address,100.0,80.0,True,9/12/2022 10:18,R_1dGPAY5CnxYil0b,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",Yes,250,Yes,No,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True,1,1.0,1.0,0.0,Keep,False,False,7,True
3701,2022-09-12 10:10:00,9/12/2022 10:11,IP Address,23,72,False,9/13/2022 10:11,R_1GUq2ZPqswPhNf0,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B859831,notSet,,B859831,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,Incomplete: First Survey,False,,7,True
3239,2022-09-12 10:11:00,9/12/2022 10:18,IP Address,100,413,True,9/12/2022 10:18,R_2Cwxz54NJ0APxk0,,,,,anonymous,EN,Yes,,,Chrome,93.0.4577.82,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a week / Daily,B666429,arm2_generalinfo,,B666429,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:18,9/12/2022 10:19,IP Address,100.0,62.0,True,9/12/2022 10:19,R_12yGajVRjLi5I9H,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",I prefer not to say,Graduate or professional degree,49.0,Prefer not to answer,True,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 10:23,9/12/2022 10:24,IP Address,100.0,82.0,True,9/12/2022 10:24,R_2cjxZqXBQYH8vm8,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,40,Yes,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,3,2.0,1.0,0.0,Keep,False,False,7,True
3235,2022-09-12 10:11:00,9/12/2022 10:14,IP Address,100,188,True,9/12/2022 10:14,R_3PQQf4nhJS0itqg,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Android 13,393x830,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,B478752,arm4_interactive,,B478752,4,0,Real,Click,,Real,,,Scam,,,Real,,,Real,,,Real,Click,,Real,,Details,Scam,,Details,True,True,9/12/2022 10:19,9/12/2022 10:20,IP Address,100.0,39.0,True,9/12/2022 10:20,R_2vidZZkUUdbb6xL,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,31.0,Female,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Real,,,Scam,,,True,True,9/12/2022 10:23,9/12/2022 10:24,IP Address,100.0,53.0,True,9/12/2022 10:24,R_1jxhBoePZudrlkj,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services,Other",No,,Yes,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,1,0.0,0.0,0.0,Keep,False,False,7,True
3231,2022-09-12 10:11:00,9/12/2022 10:12,IP Address,100,75,True,9/12/2022 10:12,R_2DOFsuHjFJTNs8O,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B71120,notSet,,B71120,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,No to Consent: First Survey,False,,6,True
3238,2022-09-12 10:13:00,9/12/2022 10:16,IP Address,100,192,True,9/12/2022 10:16,R_28NH2oBLvk36PNo,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Windows NT 10.0,1920x1080,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Agree,Slightly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a week / Daily,B46335,arm1_control,,B46335,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:16,9/12/2022 10:17,IP Address,100.0,40.0,True,9/12/2022 10:17,R_YRNMBBETm9QMQp3,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",Other,Bachelor degree,50.0,Male,True,Real,,,Scam,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,1,0.0,,,Incomplete: Third Survey,False,,6,True
3242,2022-09-12 10:17:00,9/12/2022 10:23,IP Address,100,368,True,9/12/2022 10:23,R_2Yyn3aTcaum8kZV,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Android 12,320x712,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Once a month,B970395,arm3_tips,,B970395,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:23,9/12/2022 10:24,IP Address,100.0,60.0,True,9/12/2022 10:24,R_3m3ukzvp5lHfgVb,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999","Asian American or Asian,Hispanic,African American or African (Non-Hispanic),Native American, Native Hawaiian or Pacific Islander",Associate degree,29.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,True,True,9/12/2022 10:26,9/12/2022 10:27,IP Address,100.0,85.0,True,9/12/2022 10:27,R_2b1MkDhZ2lKLVnz,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone selling fraudulent goods or services",Yes,1500,Yes,Yes,Some of the time,Often,Often,"Yes, use the responses.",True,1,True,3,2.0,1.0,0.0,Keep,False,False,7,True
3251,2022-09-12 10:17:00,9/12/2022 10:29,IP Address,100,756,True,9/12/2022 10:30,R_dmSyXfisordzHPz,,,,,anonymous,EN,Yes,,,Chrome,104.0.0.0,Android 10,360x780,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,A few times a year,B836243,arm4_interactive,,B836243,0,0,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,True,True,9/12/2022 10:35,9/12/2022 10:36,IP Address,100.0,66.0,True,9/12/2022 10:36,R_2S3ln9A4jXIgMML,,,,,anonymous,EN,"Disabled, not able to work","$0 - $19,999",Asian American or Asian,Associate degree,63.0,Female,True,Scam,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,True,True,9/12/2022 10:38,9/12/2022 10:41,IP Address,100.0,189.0,True,9/12/2022 10:42,R_3EYJC5d0CIWUGXH,,,,,anonymous,EN,Someone claiming to be from the Social Security Administration (but wasn't),No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,2.0,4.0,0.0,Keep,False,False,7,True
3240,2022-09-12 10:18:00,9/12/2022 10:21,IP Address,100,180,True,9/12/2022 10:21,R_29giTqVJlfq8Nvt,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,428x926,Quite a lot,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Slightly Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,A few times a week / Daily,B665052,arm4_interactive,,B665052,0,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Real,,,True,True,9/12/2022 10:24,9/12/2022 10:25,IP Address,100.0,45.0,True,9/12/2022 10:25,R_XFDRyT0HATJnwCl,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",I prefer not to say,Bachelor degree,41.0,Male,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,True,True,9/12/2022 10:26,9/12/2022 10:27,IP Address,100.0,52.0,True,9/12/2022 10:27,R_3HBbdp1b7Y99ZPj,,,,,anonymous,EN,,,,,Yes,Some of the time,Some of the time,Some of the time,"No, the responses shouldn't be used.",True,1,True,1,0.0,0.0,0.0,Keep,False,False,7,True
3241,2022-09-12 10:18:00,9/12/2022 10:21,IP Address,100,180,True,9/12/2022 10:21,R_29giTqVJlfq8Nvt,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,428x926,Quite a lot,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Slightly Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,A few times a week / Daily,B665052,arm4_interactive,,B665052,0,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Real,,,True,True,9/12/2022 10:24,9/12/2022 10:25,IP Address,100.0,45.0,True,9/12/2022 10:25,R_XFDRyT0HATJnwCl,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",I prefer not to say,Bachelor degree,41.0,Male,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,True,True,9/12/2022 10:28,9/12/2022 10:28,Spam,100.0,23.0,True,9/12/2022 10:28,R_1HoWwnXvMqAUZan,,,,,anonymous,EN,,,,,Yes,Some of the time,Some of the time,Some of the time,"No, the responses shouldn't be used.",True,1,True,1,0.0,0.0,0.0,Dup PID within current Version,False,True,7,True
3243,2022-09-12 10:19:00,9/12/2022 10:24,IP Address,100,282,True,9/12/2022 10:24,R_3R3Gez1uQwKmvom,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Android 12,384x854,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,,Neither Agree nor Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,,Strongly Agree,,Agree,Slightly Agree,Neither Agree nor Disagree,,Slightly Agree,Slightly Agree,,Slightly Agree,Slightly Disagree,Agree,Once a week,B408926,arm2_generalinfo,,B408926,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:24,9/12/2022 10:24,IP Address,100.0,46.0,True,9/12/2022 10:24,R_6hyeL4SiPjEAKNH,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",75.0,Female,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,2,1.0,,,Incomplete: Third Survey,False,,7,True
3246,2022-09-12 10:19:00,9/12/2022 10:26,IP Address,100,381,True,9/12/2022 10:26,R_32JGl4XEYiopoc4,,,,,anonymous,EN,Yes,,,Edge,105.0.1343.33,Windows NT 10.0,1223x688,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Strongly Disagree,Slightly Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Once a month,B168438,arm1_control,,B168438,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:26,9/12/2022 10:27,IP Address,100.0,97.0,True,9/12/2022 10:27,R_9MEw5ES5QqpICel,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,68.0,Male,True,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 10:31,9/12/2022 10:32,IP Address,100.0,94.0,True,9/12/2022 10:32,R_UgM89xylDSH9kSR,,,,,anonymous,EN,Other,No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,3,3.0,2.0,0.0,Keep,False,False,7,True
3245,2022-09-12 10:20:00,9/12/2022 10:24,IP Address,100,264,True,9/12/2022 10:24,R_2tJQRvUWfBz9nGz,,,,,anonymous,EN,Yes,,,Edge,104.0.1293.70,Windows NT 10.0,1600x900,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Once a week,B181307,arm1_control,,B181307,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:24,9/12/2022 10:25,IP Address,100.0,52.0,True,9/12/2022 10:25,R_3ER3ImFJ4iN8zvp,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,54.0,Male,True,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 10:30,9/12/2022 10:32,IP Address,100.0,115.0,True,9/12/2022 10:32,R_1dbnXZj7Ejl1Ypb,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",Yes,2000,Yes,No,Some of the time,Some of the time,Often,"Yes, use the responses.",True,1,True,2,1.0,3.0,0.0,Keep,False,False,7,True
3244,2022-09-12 10:21:00,9/12/2022 10:24,IP Address,100,186,True,9/12/2022 10:24,R_vBwO851mJUi9Ibf,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Android 11,377x837,None at all,Angry,Never,Government should do more to solve problems.,Slightly Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,A few times a year,B784278,arm4_interactive,,B784278,0,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Scam,,,True,True,9/12/2022 10:27,9/12/2022 10:28,IP Address,100.0,41.0,True,9/12/2022 10:28,R_3nrd7e6xqGqHRXX,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",51.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,True,True,9/12/2022 10:34,9/12/2022 10:35,IP Address,100.0,71.0,True,9/12/2022 10:35,R_1DTilDlq2scED6H,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,100,Yes,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,1,0.0,1.0,0.0,Keep,False,False,7,True
3254,2022-09-12 10:22:00,9/12/2022 10:33,IP Address,100,645,True,9/12/2022 10:33,R_BXN8zQ9IuUGmKm5,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Disagree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Once a month,B72677,arm1_control,,B72677,0,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:33,9/12/2022 10:34,IP Address,100.0,79.0,True,9/12/2022 10:34,R_RKcleiu3wIYTyc9,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999","Hispanic,Native American, Native Hawaiian or Pacific Islander",Associate degree,48.0,Female,True,Scam,,,Real,,,Real,Click,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,True,True,9/12/2022 10:46,9/12/2022 10:51,IP Address,100.0,339.0,True,9/12/2022 10:51,R_3RlUHSWbA1HmLwG,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,89.92,Yes,No,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True,4,3.0,4.0,0.0,Keep,False,False,6,True
3247,2022-09-12 10:23:00,9/12/2022 10:28,IP Address,100,291,True,9/12/2022 10:28,R_XpqxYIZGJGi6ttn,,,,,anonymous,EN,Yes,,,Firefox,103,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a year,B413309,arm2_generalinfo,,B413309,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 10:28,9/12/2022 10:28,IP Address,100.0,46.0,True,9/12/2022 10:28,R_3spOsyUY2cqxLSy,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,44.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 10:36,9/12/2022 10:37,IP Address,100.0,77.0,True,9/12/2022 10:37,R_2YbMgwYtentkd3H,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Often,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,2,1.0,1.0,0.0,Keep,False,False,7,True
