StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,surveyArm,PROLIFIC_PID,PID
8/14/2022 22:48,8/14/2022 22:52,IP Address,100,234,TRUE,8/14/2022 22:52,R_1dErmRzP0urmkLb,,,,,anonymous,EN,Yes,,Chrome,104.0.5112.81,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Strongly Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Once a month,arm4_interactive,60d5ff02fef54b0399953c12,60d5ff02fef54b0399953c12
8/14/2022 22:49,8/14/2022 22:52,IP Address,100,214,TRUE,8/14/2022 22:52,R_2WU78lfNlKsJ2at,,,,,anonymous,EN,Yes,,Chrome,103.0.5060.134,Android 12,384x832,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Once a week,arm3_tips,5af1ce2686e4d20001a015ea,5af1ce2686e4d20001a015ea
8/14/2022 22:45,8/14/2022 22:53,IP Address,100,463,TRUE,8/14/2022 22:53,R_2qgjlEO3YTZUuM8,,,,,anonymous,EN,Yes,,Chrome,104.0.5112.81,Windows NT 10.0,1920x1080,Some,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,arm1_control,62e6e9bffdcd02bee9c6ebbf,62e6e9bffdcd02bee9c6ebbf
8/14/2022 22:51,8/14/2022 22:53,IP Address,100,145,TRUE,8/14/2022 22:53,R_3FUHMhqjF5QzcgK,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Macintosh,1280x800,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Once a month,arm3_tips,5f5b0f1be585c32184a4cf35,5f5b0f1be585c32184a4cf35
8/14/2022 22:47,8/14/2022 22:54,IP Address,100,422,TRUE,8/14/2022 22:54,R_1P0CrTL9wUVeiqN,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,385x854,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Once a week,arm2_generalinfo,5c6f1611922d7a00017cb800,5c6f1611922d7a00017cb800
8/14/2022 22:46,8/14/2022 22:55,IP Address,100,542,TRUE,8/14/2022 22:55,R_3FOqGu8Q9veumvy,,,,,anonymous,EN,Yes,,Safari iPhone,15.6,iPhone,428x926,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,arm4_interactive,5e8d44819163b611f62d706c,5e8d44819163b611f62d706c
8/14/2022 22:24,8/14/2022 22:56,IP Address,100,1879,TRUE,8/14/2022 22:56,R_2eQMC8XEivAnTYi,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Never,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,arm4_interactive,565bdfcec121fe0012fc3897,565bdfcec121fe0012fc3897
8/14/2022 22:51,8/14/2022 22:56,IP Address,100,275,TRUE,8/14/2022 22:56,R_D6SR5DQo3ugViZX,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1536x864,Some,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Once a month,arm1_control,603831b1c71a1c16e6d75554,603831b1c71a1c16e6d75554
8/14/2022 22:49,8/14/2022 22:57,IP Address,100,454,TRUE,8/14/2022 22:57,R_1QyETV52KnSW7Mm,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Once a month,arm3_tips,611b1d3794ac948af7e57e7a,611b1d3794ac948af7e57e7a
8/14/2022 22:51,8/14/2022 22:57,IP Address,100,352,TRUE,8/14/2022 22:57,R_1Kd2iR8iSVMYdua,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Disagree,Once a week,arm2_generalinfo,5e76ea9839c4412605dd2070,5e76ea9839c4412605dd2070
8/14/2022 22:53,8/14/2022 22:58,IP Address,100,283,TRUE,8/14/2022 22:58,R_3JmSHuM69NAutms,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 9,412x892,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,arm1_control,6290fa859d6b1f2d502a5efd,6290fa859d6b1f2d502a5efd
8/14/2022 22:55,8/14/2022 22:58,IP Address,100,172,TRUE,8/14/2022 22:58,R_12nekMW72ECAB9N,,,,,anonymous,EN,Yes,,Firefox,102,Windows NT 10.0,2560x1440,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Once a week,arm2_generalinfo,62e811bddf540837ec38367c,62e811bddf540837ec38367c
8/14/2022 22:53,8/14/2022 22:59,IP Address,100,364,TRUE,8/14/2022 22:59,R_1IAHtkG6xldUHBa,,,,,anonymous,EN,Yes,,Firefox,103,Windows NT 10.0,1366x768,Some,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Agree,Agree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,arm4_interactive,627aa7a87eb231cc431c37bf,627aa7a87eb231cc431c37bf
8/14/2022 22:56,8/14/2022 22:59,IP Address,100,191,TRUE,8/14/2022 22:59,R_2TsZ3nCzmgDqKuI,,,,,anonymous,EN,Yes,,Chrome,104.0.5112.81,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Agree,Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,arm4_interactive,60d1001b951b2bab731edced,60d1001b951b2bab731edced
8/14/2022 22:56,8/14/2022 23:00,IP Address,100,199,TRUE,8/14/2022 23:00,R_24dwx1Y8wNMZnN1,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1280x800,Some,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,A few times a week / Daily,arm1_control,5ea120ed66031912aea618ae,5ea120ed66031912aea618ae
8/14/2022 22:54,8/14/2022 23:00,IP Address,100,342,TRUE,8/14/2022 23:00,R_3Rkk5gsm7a6Ct33,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,360x760,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,arm3_tips,6236b4bbba54868117e88e77,6236b4bbba54868117e88e77
8/14/2022 22:57,8/14/2022 23:00,IP Address,100,191,TRUE,8/14/2022 23:00,R_tGa3JmaiiHBPDJD,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,388x861,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Once a month,arm4_interactive,5e901ca73d1b5732010af805,5e901ca73d1b5732010af805
8/14/2022 22:56,8/14/2022 23:00,IP Address,100,233,TRUE,8/14/2022 23:00,R_2mi4HP4hhI5YIcV,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,412x869,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Disagree,A few times a week / Daily,arm1_control,5a9e9f7b4eecca0001dda462,5a9e9f7b4eecca0001dda462
8/14/2022 22:58,8/14/2022 23:01,IP Address,100,193,TRUE,8/14/2022 23:01,R_3HtzJJoY2dBEdQc,,,,,anonymous,EN,Yes,,Safari,15.4,Macintosh,1440x900,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Slightly Agree,Strongly Agree,Slightly Disagree,Disagree,Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Disagree,Disagree,Slightly Agree,Disagree,Once a week,arm2_generalinfo,62f44f57c62fa25bb19127e9,62f44f57c62fa25bb19127e9
8/14/2022 23:01,8/14/2022 23:03,IP Address,100,149,TRUE,8/14/2022 23:03,R_OiMxNAUgrF23bI5,,,,,anonymous,EN,Yes,,Safari,15.4,Macintosh,1440x900,Some,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Disagree,Agree,Disagree,Disagree,Agree,Slightly Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Once a week,arm2_generalinfo,60fe2fca7cb19f2601f75d3c,60fe2fca7cb19f2601f75d3c
8/14/2022 22:58,8/14/2022 23:04,IP Address,100,386,TRUE,8/14/2022 23:04,R_1mymutQKRrbfMJq,,,,,anonymous,EN,Yes,,Safari iPhone,15.2,iPhone,390x844,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Once a week,arm3_tips,6295343558bd17d19b11684d,6295343558bd17d19b11684d
8/14/2022 23:01,8/14/2022 23:04,IP Address,100,233,TRUE,8/14/2022 23:04,R_3D1NSNjjIreqT3z,,,,,anonymous,EN,Yes,,Chrome,100.0.4896.143,Macintosh,1440x900,None at all,Angry,Never,Government is doing too many things better left to businesses and individuals.,Agree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,A few times a year,arm4_interactive,55e59b81c70c7a000b2a5ad9,55e59b81c70c7a000b2a5ad9
8/14/2022 23:03,8/14/2022 23:06,IP Address,100,161,TRUE,8/14/2022 23:06,R_3h3eM2hTIMxSCS2,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,360x800,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,A few times a week / Daily,arm3_tips,60f70dd141e92abede695ec9,60f70dd141e92abede695ec9
8/14/2022 23:02,8/14/2022 23:06,IP Address,100,229,TRUE,8/14/2022 23:06,R_x9Rlu51g7lceCLn,,,,,anonymous,EN,Yes,,Edge,104.0.1293.47,Windows NT 10.0,1366x768,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Once a week,arm1_control,62e1f3f870894e12168113c5,62e1f3f870894e12168113c5
8/14/2022 22:32,8/14/2022 23:07,IP Address,100,2057,TRUE,8/14/2022 23:07,R_12sDHkrkALYtorf,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1024x768,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Once a month,arm1_control,5a9262251eda410001360b2c,5a9262251eda410001360b2c
8/14/2022 22:48,8/14/2022 23:08,IP Address,100,1240,TRUE,8/14/2022 23:08,R_1MWDfUne7QXJwFJ,,,,,anonymous,EN,Yes,,Firefox,103,Windows NT 10.0,784x1393,Some,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,A few times a week / Daily,arm2_generalinfo,5f084a7987a3fe028ff65b8a,5f084a7987a3fe028ff65b8a
8/14/2022 23:06,8/14/2022 23:08,IP Address,100,155,TRUE,8/14/2022 23:08,R_qQRbMbCXJAUdnUZ,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 11,412x915,Some,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Disagree,Disagree,Slightly Disagree,Strongly Disagree,Agree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a week / Daily,arm3_tips,629bcd92a63c65d4b4786290,629bcd92a63c65d4b4786290
8/14/2022 22:36,8/14/2022 23:09,IP Address,100,1971,TRUE,8/14/2022 23:09,R_3knb9E8AnD0WnCn,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Macintosh,1440x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,,Strongly Agree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,A few times a week / Daily,arm4_interactive,5b2867d65b5c0900018adf1c,5b2867d65b5c0900018adf1c
8/14/2022 23:05,8/14/2022 23:09,IP Address,100,245,TRUE,8/14/2022 23:09,R_22K9Gb2nGMPRt3y,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,412x915,Some,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a month,arm2_generalinfo,5dc0a5b5b4cc78050437f1b4,5dc0a5b5b4cc78050437f1b4
8/14/2022 23:06,8/14/2022 23:09,IP Address,100,184,TRUE,8/14/2022 23:09,R_u3Nk2U1tvFyAGUF,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,432x960,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Once a week,arm1_control,55c82012fdf99b02adc2a36e,55c82012fdf99b02adc2a36e
8/14/2022 23:05,8/14/2022 23:09,IP Address,100,242,TRUE,8/14/2022 23:09,R_3scf1eE3yfsc1Dc,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 11,320x712,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Disagree,Slightly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Once a month,arm4_interactive,59dc4083ae9f950001d83b4b,59dc4083ae9f950001d83b4b
8/14/2022 23:07,8/14/2022 23:10,IP Address,100,215,TRUE,8/14/2022 23:10,R_OvYuZ2KwNDTRAMF,,,,,anonymous,EN,Yes,,Safari iPhone,15.5,iPhone,428x926,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Slightly Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Once a week,arm4_interactive,607226ef2df05dd596a390f2,607226ef2df05dd596a390f2
8/14/2022 23:00,8/14/2022 23:11,IP Address,100,646,TRUE,8/14/2022 23:11,R_1f271UB5UNl3cVG,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a month,arm1_control,60ef4d541f9d5122ffad5d48,60ef4d541f9d5122ffad5d48
8/14/2022 23:08,8/14/2022 23:11,IP Address,100,191,TRUE,8/14/2022 23:11,R_29mj2LBAkmjFhxI,,,,,anonymous,EN,Yes,,Chrome,103.0.5060.129,Android 10,360x780,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,A few times a year,arm2_generalinfo,5f678911cf9ebe36c8e37b65,5f678911cf9ebe36c8e37b65
8/14/2022 23:04,8/14/2022 23:12,IP Address,100,435,TRUE,8/14/2022 23:12,R_1GJKvpq6ygVRTX0,,,,,anonymous,EN,Yes,,Edge,104.0.1293.54,Windows NT 10.0,1920x1080,Some,Basically content,Most of the time,Government should do more to solve problems.,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Strongly Agree,Strongly Disagree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Once a week,arm3_tips,5e96d0eefea475161115aba9,5e96d0eefea475161115aba9
